Código Ámbito,Ámbito,Código área,Área,Código Elemento,Elemento,Código Producto,Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1087,"Carne indígena, pavo",2016,2016,1000 SLC,148702,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1087,"Carne indígena, pavo",2017,2017,1000 SLC,149688,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1087,"Carne indígena, pavo",2018,2018,1000 SLC,149637,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1087,"Carne indígena, pavo",2019,2019,1000 SLC,149586,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1087,"Carne indígena, pavo",2015,2015,1000 US$,14121,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1087,"Carne indígena, pavo",2016,2016,1000 US$,10101,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1087,"Carne indígena, pavo",2017,2017,1000 US$,8804,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1087,"Carne indígena, pavo",2018,2018,1000 US$,5466,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Carne indígena, pavo",2015,2015,1000 US$,14946,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Carne indígena, pavo",2016,2016,1000 US$,14953,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Carne indígena, pavo",2017,2017,1000 US$,15052,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Carne indígena, pavo",2018,2018,1000 US$,15047,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Carne indígena, pavo",2019,2019,1000 US$,15042,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1094,"Carne indígena, pollo",2015,2015,1000 Int. $,4019328,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1094,"Carne indígena, pollo",2016,2016,1000 Int. $,3944681,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1094,"Carne indígena, pollo",2017,2017,1000 Int. $,4064402,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1094,"Carne indígena, pollo",2018,2018,1000 Int. $,3972203,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1094,"Carne indígena, pollo",2019,2019,1000 Int. $,4232179,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1094,"Carne indígena, pollo",2015,2015,1000 SLC,29286110,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1094,"Carne indígena, pollo",2016,2016,1000 SLC,41470903,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1094,"Carne indígena, pollo",2017,2017,1000 SLC,46389055,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1094,"Carne indígena, pollo",2018,2018,1000 SLC,71529929,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1094,"Carne indígena, pollo",2019,2019,1000 SLC,122533086,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1094,"Carne indígena, pollo",2015,2015,1000 SLC,31277587,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1094,"Carne indígena, pollo",2016,2016,1000 SLC,30696701,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1094,"Carne indígena, pollo",2017,2017,1000 SLC,31628346,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1094,"Carne indígena, pollo",2018,2018,1000 SLC,30910874,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1094,"Carne indígena, pollo",2019,2019,1000 SLC,32933955,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1094,"Carne indígena, pollo",2015,2015,1000 US$,3171827,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1094,"Carne indígena, pollo",2016,2016,1000 US$,2810024,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1094,"Carne indígena, pollo",2017,2017,1000 US$,2800815,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1094,"Carne indígena, pollo",2018,2018,1000 US$,2546002,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1094,"Carne indígena, pollo",2019,2019,1000 US$,2544931,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Carne indígena, pollo",2015,2015,1000 US$,2931805,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Carne indígena, pollo",2016,2016,1000 US$,2877356,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Carne indígena, pollo",2017,2017,1000 US$,2964684,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Carne indígena, pollo",2018,2018,1000 US$,2897432,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1094,"Carne indígena, pollo",2019,2019,1000 US$,3087065,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),944,"Carne indígena, vacuno",2015,2015,1000 Int. $,11735978,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),944,"Carne indígena, vacuno",2016,2016,1000 Int. $,11378777,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),944,"Carne indígena, vacuno",2017,2017,1000 Int. $,12241701,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),944,"Carne indígena, vacuno",2018,2018,1000 Int. $,13195009,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),944,"Carne indígena, vacuno",2019,2019,1000 Int. $,13495763,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),944,"Carne indígena, vacuno",2015,2015,1000 SLC,149057820,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),944,"Carne indígena, vacuno",2016,2016,1000 SLC,204090360,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),944,"Carne indígena, vacuno",2017,2017,1000 SLC,136767566,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),944,"Carne indígena, vacuno",2018,2018,1000 SLC,192045764,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),944,"Carne indígena, vacuno",2019,2019,1000 SLC,318289354,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),944,"Carne indígena, vacuno",2015,2015,1000 SLC,146061438,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),944,"Carne indígena, vacuno",2016,2016,1000 SLC,141615857,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),944,"Carne indígena, vacuno",2017,2017,1000 SLC,152355470,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),944,"Carne indígena, vacuno",2018,2018,1000 SLC,164219976,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),944,"Carne indígena, vacuno",2019,2019,1000 SLC,167963048,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),944,"Carne indígena, vacuno",2015,2015,1000 US$,16143679,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),944,"Carne indígena, vacuno",2016,2016,1000 US$,13828947,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),944,"Carne indígena, vacuno",2017,2017,1000 US$,8257565,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),944,"Carne indígena, vacuno",2018,2018,1000 US$,6835585,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),944,"Carne indígena, vacuno",2019,2019,1000 US$,6610659,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),944,"Carne indígena, vacuno",2015,2015,1000 US$,13381254,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),944,"Carne indígena, vacuno",2016,2016,1000 US$,12973977,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),944,"Carne indígena, vacuno",2017,2017,1000 US$,13957875,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),944,"Carne indígena, vacuno",2018,2018,1000 US$,15044828,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),944,"Carne indígena, vacuno",2019,2019,1000 US$,15387746,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1166,Carne nep,2015,2015,1000 Int. $,169,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1166,Carne nep,2016,2016,1000 Int. $,172,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1166,Carne nep,2017,2017,1000 Int. $,175,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1166,Carne nep,2018,2018,1000 Int. $,175,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1166,Carne nep,2019,2019,1000 Int. $,181,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1163,"Carne, caza",2015,2015,1000 Int. $,134319,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1163,"Carne, caza",2016,2016,1000 Int. $,134319,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1163,"Carne, caza",2017,2017,1000 Int. $,134319,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1163,"Carne, caza",2018,2018,1000 Int. $,134319,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),1163,"Carne, caza",2019,2019,1000 Int. $,135407,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1163,"Carne, caza",2015,2015,1000 SLC,481833,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1163,"Carne, caza",2016,2016,1000 SLC,575886,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1163,"Carne, caza",2017,2017,1000 SLC,563387,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),1163,"Carne, caza",2018,2018,1000 SLC,593527,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1163,"Carne, caza",2015,2015,1000 SLC,551546,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1163,"Carne, caza",2016,2016,1000 SLC,551546,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1163,"Carne, caza",2017,2017,1000 SLC,551546,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1163,"Carne, caza",2018,2018,1000 SLC,551546,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),1163,"Carne, caza",2019,2019,1000 SLC,556014,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1163,"Carne, caza",2015,2015,1000 US$,52185,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1163,"Carne, caza",2016,2016,1000 US$,39021,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1163,"Carne, caza",2017,2017,1000 US$,34015,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),1163,"Carne, caza",2018,2018,1000 US$,21126,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1163,"Carne, caza",2015,2015,1000 US$,55042,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1163,"Carne, caza",2016,2016,1000 US$,55042,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1163,"Carne, caza",2017,2017,1000 US$,55042,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1163,"Carne, caza",2018,2018,1000 US$,55042,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),1163,"Carne, caza",2019,2019,1000 US$,55488,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),44,Cebada,2015,2015,1000 Int. $,565287,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),44,Cebada,2016,2016,1000 Int. $,962192,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),44,Cebada,2017,2017,1000 Int. $,728875,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),44,Cebada,2018,2018,1000 Int. $,986028,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,152,Producción Bruta 2014-2016 (miles I$),44,Cebada,2019,2019,1000 Int. $,996973,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),44,Cebada,2015,2015,1000 SLC,3390194,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),44,Cebada,2016,2016,1000 SLC,6595023,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),44,Cebada,2017,2017,1000 SLC,4854564,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,56,Producción Bruta (miles ML),44,Cebada,2018,2018,1000 SLC,6918633,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),44,Cebada,2015,2015,1000 SLC,3864834,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),44,Cebada,2016,2016,1000 SLC,6578452,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),44,Cebada,2017,2017,1000 SLC,4983278,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),44,Cebada,2018,2018,1000 SLC,6741419,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,55,Producción Bruta 2014-2016 (miles ML),44,Cebada,2019,2019,1000 SLC,6816249,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),44,Cebada,2015,2015,1000 US$,367174,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),44,Cebada,2016,2016,1000 US$,446872,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),44,Cebada,2017,2017,1000 US$,293102,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,57,Producción Bruta (miles US$),44,Cebada,2018,2018,1000 US$,246259,Fc,Datos calculados
QV,Valor de la Producción Agrícola,9,Argentina,58,Gross Production Value (constant 2014-2016 thousand US$),44,Cebada,2015,2015,1000 US$,388627,Fc,Datos calculados
